hid,sample_geo,gqrtotals,gqtotals
2012000458730.00,117,1,1
2012000458908.00,700,1,1
2012000459155.00,115,1,1
2012000459907.00,900,1,1
2012000460181.00,204,1,1
2012000460410.00,300,1,1
2012000460999.00,103,1,1
2012000461074.00,700,1,1
2012000461420.00,116,1,1
2012000461764.00,134,1,1
2012000461944.00,202,1,1
2012000462196.00,132,1,1
2012000463970.00,207,1,1
2012000464217.00,900,1,1
2012000464304.00,900,1,1
2012000465082.00,124,1,1
2012000465280.00,105,1,1
2012000465679.00,116,1,1
2012000465926.00,600,1,1
2012000465966.00,101,1,1
2012000466356.00,116,1,1
2012000467162.00,134,1,1
2012000467779.00,109,1,1
2012000467780.00,208,1,1
2012000467804.00,134,1,1
2012000467870.00,805,1,1
2012000468144.00,207,1,1
2012000468610.00,112,1,1
2012000468708.00,207,1,1
2012000469015.00,300,1,1
2012000469284.00,107,1,1
2012000469871.00,113,1,1
2012000470449.00,134,1,1
2012000470642.00,209,1,1
2012000471462.00,207,1,1
2012000471573.00,119,1,1
2012000471629.00,108,1,1
2012000471797.00,805,1,1
2012000472260.00,113,1,1
2012000472832.00,209,1,1
2012000473219.00,127,1,1
2012000473295.00,119,1,1
2012000473754.00,700,1,1
2012000474115.00,122,1,1
2012000474292.00,102,1,1
2012000475772.00,805,1,1
2012000475874.00,900,1,1
2012000475940.00,805,1,1
2012000476233.00,134,1,1
2012000476902.00,700,1,1
2012000477785.00,119,1,1
2012000477969.00,700,1,1
2012000478802.00,110,1,1
2012000479445.00,124,1,1
2012000479790.00,400,1,1
2012000479810.00,300,1,1
2012000480837.00,805,1,1
2012000481345.00,805,1,1
2012000482157.00,400,1,1
2012000482253.00,109,1,1
2012000482672.00,126,1,1
2012000482807.00,132,1,1
2012000483095.00,600,1,1
2012000483228.00,202,1,1
2012000484821.00,600,1,1
2012000484949.00,205,1,1
2012000485386.00,209,1,1
2012000485910.00,206,1,1
2012000486017.00,205,1,1
2012000486142.00,206,1,1
2012000486932.00,900,1,1
2012000487086.00,500,1,1
2012000487222.00,700,1,1
2012000488071.00,109,1,1
2012000488148.00,113,1,1
2012000488872.00,113,1,1
2012000489048.00,114,1,1
2012000489099.00,205,1,1
2012000489794.00,805,1,1
2012000489796.00,805,1,1
2012000490215.00,805,1,1
2012000490323.00,805,1,1
2012000490385.00,205,1,1
2012000490434.00,132,1,1
2012000491378.00,113,1,1
2012000491932.00,115,1,1
2012000492081.00,700,1,1
2012000492195.00,134,1,1
2012000492275.00,119,1,1
2012000492362.00,134,1,1
2012000492926.00,209,1,1
2012000493124.00,109,1,1
2012000493434.00,124,1,1
2012000493811.00,400,1,1
2012000493927.00,300,1,1
2012000494467.00,700,1,1
2012000494601.00,109,1,1
2012000495112.00,805,1,1
2012000495304.00,109,1,1
2012000495430.00,124,1,1
2012000496923.00,800,1,1
2012000497371.00,805,1,1
2012000497461.00,205,1,1
2012000497541.00,129,1,1
2012000498404.00,130,1,1
2012000498695.00,127,1,1
2012000499012.00,700,1,1
2012000499037.00,900,1,1
2012000499066.00,119,1,1
2012000499227.00,805,1,1
2012000499456.00,207,1,1
2012000501729.00,202,1,1
2012000501818.00,133,1,1
2012000501904.00,805,1,1
2012000503218.00,805,1,1
2012000503356.00,805,1,1
2012000505304.00,201,1,1
2012000505650.00,113,1,1
2012000505903.00,208,1,1
2012000505940.00,127,1,1
2012000506963.00,119,1,1
2012000507500.00,805,1,1
2012000507769.00,805,1,1
2012000507923.00,800,1,1
2012000508696.00,130,1,1
2012000509041.00,900,1,1
2012000509358.00,120,1,1
2012000509363.00,805,1,1
2012000509390.00,800,1,1
2012000510421.00,700,1,1
2012000510636.00,102,1,1
2012000510993.00,116,1,1
2012000512107.00,300,1,1
2012000512362.00,208,1,1
2012000512822.00,202,1,1
2012000513090.00,805,1,1
2012000513203.00,207,1,1
2012000513336.00,123,1,1
2012000513451.00,103,1,1
2012000513704.00,112,1,1
2012000513869.00,900,1,1
2012000514549.00,104,1,1
2012000514899.00,117,1,1
2012000515270.00,805,1,1
2012000516313.00,119,1,1
2012000516833.00,400,1,1
2012000517083.00,119,1,1
2012000517258.00,113,1,1
2012000517800.00,127,1,1
2012000518554.00,119,1,1
2012000518810.00,805,1,1
2012000519264.00,207,1,1
2012000519993.00,700,1,1
2012000521044.00,118,1,1
2012000521118.00,600,1,1
2012000521351.00,130,1,1
2012000521709.00,500,1,1
2012000522274.00,805,1,1
2012000523040.00,600,1,1
2012000523091.00,132,1,1
2012000523293.00,202,1,1
2012000523599.00,119,1,1
2012000524404.00,600,1,1
2012000524881.00,900,1,1
2012000525739.00,207,1,1
2012000525780.00,700,1,1
2012000525808.00,119,1,1
2012000526555.00,205,1,1
2012000526933.00,600,1,1
2012000527089.00,800,1,1
2012000527107.00,205,1,1
2012000527192.00,126,1,1
2012000528587.00,120,1,1
2012000528632.00,120,1,1
2012000529176.00,106,1,1
2012000530277.00,600,1,1
2012000530369.00,805,1,1
2012000530923.00,600,1,1
2012000531274.00,109,1,1
2012000531812.00,110,1,1
2012000531964.00,209,1,1
2012000532660.00,805,1,1
2012000532844.00,203,1,1
2012000532975.00,805,1,1
2012000533275.00,500,1,1
2012000534042.00,119,1,1
2012000534535.00,203,1,1
2012000534845.00,207,1,1
2012000534917.00,207,1,1
2012000534950.00,205,1,1
2012000536068.00,805,1,1
2012000536504.00,805,1,1
2012000536870.00,207,1,1
2012000536963.00,207,1,1
2012000538041.00,119,1,1
2012000538846.00,805,1,1
2012000539599.00,500,1,1
2012000540421.00,600,1,1
2012000541897.00,109,1,1
2012000542269.00,207,1,1
2012000542771.00,118,1,1
2012000542981.00,112,1,1
2012000543571.00,107,1,1
2012000544685.00,120,1,1
2012000545418.00,600,1,1
2012000545479.00,102,1,1
2012000546467.00,207,1,1
2012000546916.00,134,1,1
2012000546955.00,805,1,1
2012000547445.00,109,1,1
2012000548409.00,805,1,1
2012000548459.00,500,1,1
2012000549453.00,124,1,1
2012000550485.00,800,1,1
2012000550534.00,204,1,1
2012000551507.00,134,1,1
2012000551748.00,900,1,1
2012000552276.00,124,1,1
2012000553843.00,202,1,1
2012000554411.00,900,1,1
2012000554736.00,134,1,1
2012000555346.00,132,1,1
2012000555376.00,900,1,1
2012000555585.00,102,1,1
2012000558708.00,134,1,1
2012000559020.00,118,1,1
2012000559465.00,119,1,1
2012000560095.00,300,1,1
2012000560145.00,805,1,1
2012000560568.00,119,1,1
2012000561034.00,207,1,1
2012000562077.00,600,1,1
2012000563381.00,116,1,1
2012000563611.00,110,1,1
2012000563710.00,129,1,1
2012000564305.00,700,1,1
2012000564479.00,805,1,1
2012000565021.00,118,1,1
2012000565159.00,300,1,1
2012000565235.00,400,1,1
2012000565609.00,103,1,1
2012000565932.00,805,1,1
2012000565950.00,800,1,1
2012000566117.00,805,1,1
2012000566149.00,800,1,1
2012000566492.00,600,1,1
2012000566946.00,209,1,1
2012000566963.00,201,1,1
2012000568273.00,134,1,1
2012000568465.00,113,1,1
2012000568789.00,119,1,1
2012000569909.00,101,1,1
2012000570373.00,500,1,1
2012000570967.00,300,1,1
2012000572945.00,204,1,1
2012000573154.00,400,1,1
2012000574295.00,400,1,1
2012000574379.00,203,1,1
2012000575018.00,205,1,1
2012000575211.00,805,1,1
2012000575331.00,125,1,1
2012000575888.00,123,1,1
2012000577070.00,205,1,1
2012000579458.00,132,1,1
2012000579802.00,900,1,1
2012000580482.00,134,1,1
2012000580796.00,805,1,1
2012000580864.00,132,1,1
2012000581030.00,119,1,1
2012000581557.00,805,1,1
2012000581834.00,129,1,1
2012000581930.00,119,1,1
2012000581981.00,117,1,1
2012000581994.00,125,1,1
2012000582842.00,805,1,1
2012000583802.00,900,1,1
2012000584338.00,203,1,1
2012000585116.00,207,1,1
2012000585141.00,205,1,1
2012000587009.00,134,1,1
2012000587047.00,207,1,1
2012000587679.00,132,1,1
2012000587919.00,205,1,1
2012000588611.00,805,1,1
2012000589377.00,805,1,1
2012000589471.00,805,1,1
2012000590441.00,114,1,1
2012000590997.00,800,1,1
2012000592230.00,700,1,1
2012000592959.00,805,1,1
2012000593022.00,805,1,1
2012000594070.00,134,1,1
2012000595238.00,800,1,1
2012000595740.00,126,1,1
2012000595837.00,600,1,1
2012000597131.00,805,1,1
2012000597591.00,105,1,1
2012000597706.00,900,1,1
2012000598422.00,600,1,1
2012000598593.00,104,1,1
2012000598790.00,132,1,1
2012000599193.00,104,1,1
2012000600566.00,132,1,1
2012000600720.00,131,1,1
2012000600862.00,101,1,1
2012000600950.00,500,1,1
2012000601668.00,800,1,1
2012000601817.00,108,1,1
2012000601934.00,700,1,1
2012000602864.00,134,1,1
2012000603016.00,113,1,1
2012000603064.00,119,1,1
2012000603117.00,600,1,1
2012000603216.00,115,1,1
2012000603715.00,700,1,1
2012000604279.00,805,1,1
2012000605685.00,203,1,1
2012000607065.00,300,1,1
2012000607207.00,109,1,1
2012000607213.00,109,1,1
2012000607719.00,116,1,1
2012000609340.00,900,1,1
2012000610374.00,205,1,1
2012000610883.00,700,1,1
2012000610992.00,109,1,1
2012000611572.00,600,1,1
2012000611790.00,204,1,1
2012000612157.00,101,1,1
2012000612358.00,805,1,1
2012000612392.00,110,1,1
2012000612419.00,113,1,1
2012000612792.00,208,1,1
2012000612888.00,119,1,1
2012000613034.00,400,1,1
2012000613250.00,400,1,1
2012000614029.00,116,1,1
2012000614189.00,300,1,1
2012000614385.00,109,1,1
2012000615520.00,203,1,1
2012000616047.00,127,1,1
2012000616459.00,600,1,1
2012000616712.00,129,1,1
2012000617562.00,207,1,1
2012000617658.00,500,1,1
2012000617847.00,116,1,1
2012000617899.00,106,1,1
2012000618624.00,700,1,1
2012000618911.00,600,1,1
2012000619128.00,400,1,1
2012000619690.00,132,1,1
2012000619745.00,118,1,1
2012000620136.00,132,1,1
2012000620729.00,109,1,1
2012000621434.00,122,1,1
2012000621877.00,132,1,1
2012000624733.00,805,1,1
2012000624997.00,805,1,1
2012000625313.00,115,1,1
2012000627548.00,120,1,1
2012000629068.00,805,1,1
2012000630070.00,134,1,1
2012000630119.00,600,1,1
2012000630376.00,104,1,1
2012000630549.00,102,1,1
2012000630659.00,117,1,1
2012000631529.00,205,1,1
2012000632406.00,111,1,1
2012000632612.00,805,1,1
2012000633343.00,206,1,1
2012000633401.00,800,1,1
2012000634465.00,206,1,1
2012000634603.00,113,1,1
2012000635388.00,205,1,1
2012000636638.00,130,1,1
2012000636952.00,900,1,1
2012000637124.00,805,1,1
2012000637535.00,106,1,1
2012000637581.00,125,1,1
2012000637847.00,805,1,1
2012000638314.00,500,1,1
2012000639416.00,700,1,1
2012000639788.00,127,1,1
2012000639965.00,900,1,1
2012000640671.00,900,1,1
2012000640780.00,800,1,1
2012000641186.00,805,1,1
2012000641864.00,112,1,1
2012000641899.00,117,1,1
2012000642678.00,111,1,1
2012000643720.00,130,1,1
2012000643953.00,805,1,1
2012000644099.00,805,1,1
2012000644259.00,400,1,1
2012000645563.00,600,1,1
2012000645609.00,807,1,1
2012000645865.00,134,1,1
2012000646167.00,104,1,1
2012000647690.00,205,1,1
2012000647790.00,700,1,1
2012000648076.00,805,1,1
2012000648392.00,300,1,1
2012000648948.00,134,1,1
2012000649104.00,209,1,1
2012000649146.00,805,1,1
2012000649162.00,800,1,1
2012000650026.00,118,1,1
2012000650309.00,805,1,1
2012000650680.00,207,1,1
2012000651073.00,124,1,1
2012000652518.00,900,1,1
2012000652530.00,103,1,1
2012000652543.00,126,1,1
2012000652802.00,134,1,1
2012000653370.00,110,1,1
2012000654507.00,122,1,1
2012000656327.00,102,1,1
2012000656773.00,120,1,1
2012000658294.00,805,1,1
2012000658855.00,109,1,1
2012000659675.00,101,1,1
2012000659684.00,208,1,1
2012000659842.00,805,1,1
2012000660143.00,205,1,1
2012000660497.00,134,1,1
2012000661034.00,110,1,1
2012000661088.00,805,1,1
2012000661129.00,108,1,1
2012000661711.00,900,1,1
2012000662815.00,118,1,1
2012000663322.00,700,1,1
2012000663632.00,805,1,1
2012000663854.00,400,1,1
2012000663875.00,900,1,1
2012000664581.00,600,1,1
2012000665169.00,112,1,1
2012000666551.00,900,1,1
2012000667113.00,400,1,1
2012000667224.00,209,1,1
2012000667426.00,400,1,1
2012000667667.00,805,1,1
2012000669197.00,115,1,1
2012000669546.00,805,1,1
2012000669794.00,134,1,1
2012000670006.00,700,1,1
2012000670185.00,208,1,1
2012000670259.00,700,1,1
2012000671573.00,109,1,1
2012000671829.00,205,1,1
2012000673075.00,700,1,1
2012000673187.00,106,1,1
2012000673405.00,805,1,1
2012000674952.00,900,1,1
2012000675002.00,805,1,1
2012000675226.00,600,1,1
2012000675574.00,800,1,1
2012000675890.00,800,1,1
2012000676094.00,102,1,1
2012000676473.00,108,1,1
2012000677245.00,201,1,1
2012000677318.00,204,1,1
2012000677329.00,132,1,1
2012000678275.00,103,1,1
2012000678654.00,400,1,1
2012000678804.00,126,1,1
2012000679434.00,700,1,1
2012000680041.00,900,1,1
2012000680686.00,119,1,1
2012000681581.00,117,1,1
2012000681953.00,201,1,1
2012000684135.00,800,1,1
2012000684379.00,103,1,1
2012000684523.00,400,1,1
2012000684903.00,206,1,1
2012000684973.00,805,1,1
2012000685121.00,400,1,1
2012000685901.00,132,1,1
2012000686962.00,600,1,1
2012000687138.00,132,1,1
2012000687300.00,207,1,1
2012000687535.00,900,1,1
2012000688300.00,600,1,1
2012000689394.00,126,1,1
2012000689431.00,400,1,1
2012000692121.00,207,1,1
2012000692487.00,127,1,1
2012000692683.00,132,1,1
2012000693793.00,300,1,1
2012000694525.00,129,1,1
2012000695051.00,805,1,1
2012000695579.00,206,1,1
2012000696658.00,109,1,1
2012000696704.00,805,1,1
2012000697514.00,400,1,1
2012000698122.00,600,1,1
2012000698629.00,104,1,1
2012000698914.00,400,1,1
2012000699156.00,121,1,1
2012000699831.00,209,1,1
2012000700048.00,129,1,1
2012000700388.00,132,1,1
2012000700526.00,300,1,1
2012000700776.00,119,1,1
2012000701146.00,805,1,1
2012000701522.00,900,1,1
2012000701763.00,101,1,1
2012000701780.00,900,1,1
2012000702399.00,119,1,1
2012000704143.00,805,1,1
2012000704434.00,119,1,1
2012000704796.00,400,1,1
2012000706202.00,805,1,1
2012000706249.00,400,1,1
2012000706517.00,119,1,1
2012000706855.00,130,1,1
2012000707194.00,109,1,1
2012000708308.00,805,1,1
2012000708314.00,132,1,1
2012000708791.00,805,1,1
2012000709888.00,206,1,1
2012000710033.00,134,1,1
2012000710091.00,201,1,1
2012000710493.00,113,1,1
2012000710833.00,900,1,1
2012000710878.00,126,1,1
2012000711009.00,805,1,1
2012000712565.00,130,1,1
2012000712695.00,805,1,1
2012000712710.00,700,1,1
2012000714632.00,400,1,1
2012000715279.00,106,1,1
2012000715331.00,400,1,1
2012000716694.00,900,1,1
2012000717210.00,400,1,1
2012000718361.00,134,1,1
2012000718410.00,805,1,1
2012000718980.00,119,1,1
2012000719019.00,805,1,1
2012000719073.00,103,1,1
2012000719220.00,805,1,1
2012000719345.00,134,1,1
2012000719821.00,109,1,1
2012000719994.00,134,1,1
2012000720205.00,108,1,1
2012000720260.00,201,1,1
2012000720428.00,201,1,1
2012000720635.00,117,1,1
2012000720654.00,111,1,1
2012000720856.00,805,1,1
2012000720978.00,800,1,1
2012000721135.00,205,1,1
2012000721526.00,205,1,1
2012000721813.00,805,1,1
2012000722136.00,202,1,1
2012000722774.00,300,1,1
2012000723777.00,700,1,1
2012000723938.00,131,1,1
2012000724197.00,109,1,1
2012000724350.00,900,1,1
2012000724416.00,101,1,1
2012000725167.00,900,1,1
2012000725965.00,300,1,1
2012000726744.00,400,1,1
2012000726874.00,805,1,1
2012000726901.00,209,1,1
2012000727109.00,109,1,1
2012000727639.00,134,1,1
2012000727701.00,207,1,1
2012000727787.00,805,1,1
2012000728161.00,805,1,1
2012000728285.00,600,1,1
2012000729188.00,111,1,1
2012000729745.00,109,1,1
2012000730639.00,805,1,1
2012000730849.00,124,1,1
2012000731550.00,125,1,1
2012000731731.00,500,1,1
2012000732530.00,134,1,1
2012000734484.00,207,1,1
2012000734675.00,206,1,1
2012000734800.00,134,1,1
2012000735450.00,208,1,1
2012000735751.00,805,1,1
2012000735987.00,300,1,1
2012000737142.00,134,1,1
2012000737288.00,700,1,1
2012000737418.00,800,1,1
2012000737665.00,700,1,1
2012000738198.00,109,1,1
2012000738902.00,115,1,1
2012000739377.00,113,1,1
2012000739641.00,400,1,1
2012000739896.00,805,1,1
2012000740339.00,800,1,1
2012000740495.00,134,1,1
2012000740597.00,109,1,1
2012000741294.00,805,1,1
2012000741416.00,119,1,1
2012000741503.00,209,1,1
2012000741684.00,130,1,1
2012000742448.00,132,1,1
2012000743636.00,805,1,1
2012000743790.00,110,1,1
2012000744735.00,119,1,1
2012000744938.00,126,1,1
2012000745184.00,600,1,1
2012000745224.00,125,1,1
2012000745775.00,600,1,1
2012000746592.00,700,1,1
2012000747720.00,805,1,1
2012000748413.00,131,1,1
2012000748534.00,132,1,1
2012000748760.00,126,1,1
2012000748771.00,300,1,1
2012000748865.00,207,1,1
2012000749014.00,119,1,1
2012000749158.00,805,1,1
2012000749432.00,118,1,1
2012000750065.00,113,1,1
2012000751426.00,109,1,1
2012000751748.00,207,1,1
2012000751858.00,900,1,1
2012000752533.00,800,1,1
2012000753968.00,124,1,1
2012000754234.00,134,1,1
2012000754984.00,209,1,1
2012000755317.00,300,1,1
2012000755334.00,205,1,1
2012000756040.00,134,1,1
2012000756136.00,206,1,1
2012000757166.00,400,1,1
2012000757172.00,102,1,1
2012000757262.00,400,1,1
2012000757635.00,900,1,1
2012000758301.00,207,1,1
2012000759461.00,124,1,1
2012000760245.00,300,1,1
2012000760751.00,128,1,1
2012000761355.00,134,1,1
2012000761476.00,300,1,1
2012000761564.00,800,1,1
2012000761758.00,119,1,1
2012000761962.00,134,1,1
2012000762243.00,116,1,1
2012000762621.00,132,1,1
2012000762814.00,101,1,1
2012000763349.00,207,1,1
2012000763685.00,805,1,1
2012000764311.00,900,1,1
2012000765311.00,129,1,1
2012000765500.00,123,1,1
2012000766189.00,400,1,1
2012000766718.00,805,1,1
2012000767515.00,134,1,1
2012000767730.00,900,1,1
2012000767908.00,800,1,1
2012000768078.00,129,1,1
2012000768857.00,300,1,1
2012000769006.00,207,1,1
2012000769484.00,805,1,1
2012000770093.00,400,1,1
2012000770311.00,118,1,1
2012000770744.00,106,1,1
2012000771202.00,805,1,1
2012000772723.00,805,1,1
2012000773287.00,900,1,1
2012000773389.00,119,1,1
2012000774222.00,207,1,1
2012000774247.00,118,1,1
2012000774911.00,132,1,1
2012000775047.00,203,1,1
2012000775116.00,130,1,1
2012000776042.00,103,1,1
2012000776112.00,125,1,1
2012000776388.00,600,1,1
2012000776526.00,111,1,1
2012000776590.00,205,1,1
2012000776738.00,109,1,1
2012000777892.00,116,1,1
2012000778469.00,126,1,1
2012000779349.00,400,1,1
2012000779469.00,800,1,1
2012000779906.00,112,1,1
2012000779975.00,205,1,1
2012000780113.00,900,1,1
2012000780542.00,113,1,1
2012000781253.00,106,1,1
2012000781509.00,109,1,1
2012000781603.00,105,1,1
2012000782290.00,900,1,1
2012000782300.00,600,1,1
2012000783283.00,124,1,1
2012000783356.00,134,1,1
2012000784255.00,900,1,1
2012000784455.00,700,1,1
2012000785234.00,805,1,1
2012000786533.00,119,1,1
2012000786833.00,119,1,1
2012000788101.00,900,1,1
2012000788247.00,805,1,1
2012000788329.00,129,1,1
2012000789312.00,700,1,1
2012000789411.00,119,1,1
2012000790723.00,805,1,1
2012000791905.00,205,1,1
2012000792621.00,208,1,1
2012000792759.00,115,1,1
2012000792898.00,805,1,1
2012000793598.00,132,1,1
2012000793743.00,206,1,1
2012000794183.00,101,1,1
2012000794308.00,107,1,1
2012000795911.00,207,1,1
2012000796129.00,204,1,1
2012000797098.00,112,1,1
2012000797515.00,600,1,1
2012000798082.00,500,1,1
2012000798303.00,119,1,1
2012000798953.00,600,1,1
2012000799027.00,206,1,1
2012000799203.00,900,1,1
2012000799778.00,300,1,1
2012000800238.00,119,1,1
2012000800270.00,109,1,1
2012000800681.00,207,1,1
2012000800926.00,805,1,1
2012000801181.00,111,1,1
2012000801291.00,600,1,1
2012000802739.00,400,1,1
2012000803132.00,119,1,1
2012000803885.00,132,1,1
2012000803993.00,805,1,1
2012000804413.00,600,1,1
2012000806570.00,900,1,1
2012000806991.00,600,1,1
2012000807433.00,119,1,1
2012000807458.00,204,1,1
2012000809248.00,500,1,1
2012000810575.00,800,1,1
2012000811183.00,116,1,1
2012000812449.00,103,1,1
2012000812787.00,300,1,1
2012000812877.00,126,1,1
2012000812891.00,700,1,1
2012000814468.00,600,1,1
2012000814667.00,805,1,1
2012000815801.00,209,1,1
2012000815989.00,400,1,1
2012000817051.00,124,1,1
2012000817188.00,300,1,1
2012000817833.00,132,1,1
2012000818685.00,208,1,1
2012000819388.00,800,1,1
2012000819792.00,500,1,1
2012000820683.00,109,1,1
2012000821123.00,130,1,1
2012000821468.00,900,1,1
2012000821944.00,126,1,1
2012000821958.00,206,1,1
2012000822338.00,805,1,1
2012000822731.00,300,1,1
2012000823426.00,205,1,1
2012000824200.00,102,1,1
2012000824279.00,109,1,1
2012000825036.00,805,1,1
2012000825181.00,600,1,1
2012000826012.00,207,1,1
2012000826091.00,101,1,1
2012000826394.00,127,1,1
2012000826406.00,600,1,1
2012000826961.00,103,1,1
2012000827162.00,202,1,1
2012000827368.00,134,1,1
2012000828758.00,129,1,1
2012000829064.00,209,1,1
2012000829309.00,805,1,1
2012000829368.00,209,1,1
2012000829451.00,114,1,1
2012000830299.00,104,1,1
2012000831914.00,209,1,1
2012000832197.00,800,1,1
2012000832244.00,119,1,1
2012000834155.00,805,1,1
2012000834456.00,900,1,1
2012000834484.00,400,1,1
2012000834872.00,500,1,1
2012000835254.00,118,1,1
2012000835940.00,805,1,1
2012000836078.00,500,1,1
2012000836678.00,134,1,1
2012000837360.00,134,1,1
2012000838134.00,300,1,1
2012000838556.00,600,1,1
2012000838842.00,119,1,1
2012000841831.00,117,1,1
2012000842234.00,134,1,1
2012000842353.00,114,1,1
2012000843115.00,900,1,1
2012000843867.00,805,1,1
2012000843942.00,132,1,1
2012000844127.00,600,1,1
2012000844134.00,805,1,1
2012000844490.00,805,1,1
2012000844860.00,206,1,1
2012000845249.00,204,1,1
2012000845467.00,206,1,1
2012000846154.00,700,1,1
2012000846187.00,132,1,1
2012000846440.00,118,1,1
2012000846681.00,300,1,1
